Date,Description,Amount,Transaction_Type,Category,Account_Name
2024-04-01,Pertamax,27641.0,EXPENSE,Tagihan,Gopay
2024-04-01,Mie Instan,29326.0,EXPENSE,Makan & Minum,Gopay
2024-04-01,Kiriman Ortu,838729.0,INCOME,Gaji,BCA
2024-04-01,Pertamax,25733.0,EXPENSE,Tagihan,Gopay
2024-04-01,ATM,5233.0,EXPENSE,Lain-lain,Gopay
2024-04-01,Sewa Bulanan,1227790.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-01,McDonalds,46524.0,EXPENSE,Makan & Minum,Gopay
2024-04-01,Warung Makan,72609.0,EXPENSE,Makan & Minum,BCA
2024-04-01,Kopi Kenangan,35320.0,EXPENSE,Makan & Minum,Gopay
2024-04-01,Gaji Part Time,1361689.0,INCOME,Gaji,BCA
2024-04-01,GoFood,27242.0,EXPENSE,Makan & Minum,OVO
2024-04-02,Sewa Bulanan,960293.0,EXPENSE,Tagihan,BCA
2024-04-02,Bubble Tea,25470.0,EXPENSE,Makan & Minum,Gopay
2024-04-02,Mie Instan,12732.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-02,Beasiswa,1464772.0,INCOME,Gaji,Gopay
2024-04-02,Sushi,22050.0,EXPENSE,Makan & Minum,Dana
2024-04-02,Tokopedia,36074.0,EXPENSE,Belanja,Dana
2024-04-02,Transfer Ortu,2422214.0,INCOME,Gaji,BCA
2024-04-03,Kopi Kenangan,43397.0,EXPENSE,Makan & Minum,Dana
2024-04-03,Bayar Kost,476273.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-03,Kiriman Mama,1565302.0,INCOME,Gaji,Gopay
2024-04-03,Bensin,36896.0,EXPENSE,Tagihan,Gopay
2024-04-03,Starbucks,69706.0,EXPENSE,Makan & Minum,Gopay
2024-04-03,GoFood,35852.0,EXPENSE,Makan & Minum,BCA
2024-04-03,Pertamax,20586.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-03,Tokopedia,94906.0,EXPENSE,Belanja,Dana
2024-04-04,Sushi,59881.0,EXPENSE,Makan & Minum,BCA
2024-04-04,Bakmi,34292.0,EXPENSE,Makan & Minum,OVO
2024-04-04,Bensin,31177.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-04,Tokopedia,18724.0,EXPENSE,Belanja,Gopay
2024-04-04,Pizza,18502.0,EXPENSE,Makan & Minum,OVO
2024-04-04,Nasi Bungkus,8165.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-04,GoFood,29667.0,EXPENSE,Makan & Minum,Dana
2024-04-04,Nasi Padang,18646.0,EXPENSE,Makan & Minum,Gopay
2024-04-05,Pizza,31308.0,EXPENSE,Makan & Minum,BCA
2024-04-05,Pertamax,36638.0,EXPENSE,Tagihan,Gopay
2024-04-05,Clubbing,176857.0,EXPENSE,Hiburan,BCA
2024-04-05,Top Up,5870.0,EXPENSE,Hiburan,Gopay
2024-04-05,McDonalds,60876.0,EXPENSE,Makan & Minum,BCA
2024-04-05,Bakmi,56128.0,EXPENSE,Makan & Minum,OVO
2024-04-05,Sushi,59737.0,EXPENSE,Makan & Minum,BCA
2024-04-05,Bakmi,46770.0,EXPENSE,Makan & Minum,OVO
2024-04-06,Grab Motor,8437.0,EXPENSE,Lain-lain,Dompet Tunai
2024-04-06,Starbucks,21550.0,EXPENSE,Makan & Minum,Gopay
2024-04-06,Bowling,49915.0,EXPENSE,Hiburan,Dana
2024-04-06,Kopi Kenangan,30289.0,EXPENSE,Makan & Minum,Gopay
2024-04-06,Indomaret,71178.0,EXPENSE,Belanja,BCA
2024-04-06,Nasi Padang,23612.0,EXPENSE,Makan & Minum,OVO
2024-04-06,GoFood,25386.0,EXPENSE,Makan & Minum,OVO
2024-04-06,Pizza,18736.0,EXPENSE,Makan & Minum,BCA
2024-04-06,Nasi Padang,33040.0,EXPENSE,Makan & Minum,Dana
2024-04-07,Bubble Tea,23943.0,EXPENSE,Makan & Minum,OVO
2024-04-07,Warung Makan,34399.0,EXPENSE,Makan & Minum,BCA
2024-04-07,Starbucks,27433.0,EXPENSE,Makan & Minum,OVO
2024-04-07,Warung Nasi,13123.0,EXPENSE,Makan & Minum,Gopay
2024-04-07,Kopi Kenangan,20185.0,EXPENSE,Makan & Minum,Dana
2024-04-07,Nasi Bungkus,13576.0,EXPENSE,Makan & Minum,BCA
2024-04-07,Game Online,164506.0,EXPENSE,Hiburan,BCA
2024-04-07,Alfamart,95572.0,EXPENSE,Belanja,Gopay
2024-04-07,Mie Instan,8930.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-08,Grab Motor,9728.0,EXPENSE,Lain-lain,Gopay
2024-04-08,Es Teh,5339.0,EXPENSE,Makan & Minum,BCA
2024-04-08,Pizza,28562.0,EXPENSE,Makan & Minum,Gopay
2024-04-08,GrabFood,18200.0,EXPENSE,Makan & Minum,Gopay
2024-04-08,Starbucks,34403.0,EXPENSE,Makan & Minum,OVO
2024-04-08,Cafe,36588.0,EXPENSE,Makan & Minum,BCA
2024-04-08,Kopi Kenangan,23007.0,EXPENSE,Makan & Minum,Gopay
2024-04-08,Bensin,24982.0,EXPENSE,Tagihan,Gopay
2024-04-08,Es Teh,11314.0,EXPENSE,Makan & Minum,Gopay
2024-04-08,Bensin,45570.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-08,Print Tugas,10828.0,EXPENSE,Lain-lain,Dompet Tunai
2024-04-09,Sushi,76460.0,EXPENSE,Makan & Minum,BCA
2024-04-09,Warung Makan,35340.0,EXPENSE,Makan & Minum,OVO
2024-04-09,Bensin,22574.0,EXPENSE,Tagihan,Gopay
2024-04-09,Top Up ML,121459.0,EXPENSE,Hiburan,OVO
2024-04-09,Kopi Kekinian,24981.0,EXPENSE,Makan & Minum,OVO
2024-04-09,Baju,39274.0,EXPENSE,Belanja,BCA
2024-04-09,Nongkrong,53838.0,EXPENSE,Hiburan,BCA
2024-04-09,GoFood,19992.0,EXPENSE,Makan & Minum,Gopay
2024-04-09,Kopi Kekinian,25589.0,EXPENSE,Makan & Minum,BCA
2024-04-09,GoFood,65153.0,EXPENSE,Makan & Minum,BCA
2024-04-10,Warung Makan,31843.0,EXPENSE,Makan & Minum,Dana
2024-04-10,Pertamax,23662.0,EXPENSE,Tagihan,Gopay
2024-04-10,Netflix,74023.0,EXPENSE,Tagihan,Gopay
2024-04-10,GoFood,63535.0,EXPENSE,Makan & Minum,OVO
2024-04-10,Shopee,136474.0,EXPENSE,Belanja,Gopay
2024-04-10,Pulsa,51159.0,EXPENSE,Tagihan,BCA
2024-04-10,Paket Data,24065.0,EXPENSE,Tagihan,Gopay
2024-04-10,GoFood,40107.0,EXPENSE,Makan & Minum,OVO
2024-04-11,Isi BBM,26865.0,EXPENSE,Tagihan,Gopay
2024-04-11,YouTube Premium,20707.0,EXPENSE,Hiburan,Dompet Tunai
2024-04-11,Print Tugas,8713.0,EXPENSE,Lain-lain,Gopay
2024-04-11,Sushi,27546.0,EXPENSE,Makan & Minum,Dana
2024-04-11,Nasi Padang,36773.0,EXPENSE,Makan & Minum,Gopay
2024-04-12,GrabFood,66615.0,EXPENSE,Makan & Minum,BCA
2024-04-12,Game Online,71761.0,EXPENSE,Hiburan,OVO
2024-04-12,Game Online,88842.0,EXPENSE,Hiburan,OVO
2024-04-12,Warung Makan,22378.0,EXPENSE,Makan & Minum,Gopay
2024-04-12,Sushi,31158.0,EXPENSE,Makan & Minum,BCA
2024-04-12,Bakmi,31210.0,EXPENSE,Makan & Minum,BCA
2024-04-12,Bakmi,74646.0,EXPENSE,Makan & Minum,BCA
2024-04-13,Nasi Padang,63448.0,EXPENSE,Makan & Minum,Gopay
2024-04-13,Nasi Padang,18639.0,EXPENSE,Makan & Minum,BCA
2024-04-13,Tokopedia,111554.0,EXPENSE,Belanja,BCA
2024-04-13,Es Teh,11875.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-13,Nasi Bungkus,6987.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-13,Top Up ML,135501.0,EXPENSE,Hiburan,Dana
2024-04-13,GoFood,73895.0,EXPENSE,Makan & Minum,BCA
2024-04-13,Nasi Padang,25347.0,EXPENSE,Makan & Minum,OVO
2024-04-13,Cafe,38316.0,EXPENSE,Makan & Minum,BCA
2024-04-14,KFC,72390.0,EXPENSE,Makan & Minum,BCA
2024-04-14,McDonalds,25378.0,EXPENSE,Makan & Minum,Gopay
2024-04-15,Nasi Padang,25051.0,EXPENSE,Makan & Minum,OVO
2024-04-15,Ongkos,5607.0,EXPENSE,Lain-lain,Gopay
2024-04-15,Tokopedia,112377.0,EXPENSE,Belanja,BCA
2024-04-15,Clubbing,170132.0,EXPENSE,Hiburan,Gopay
2024-04-15,Starbucks,32258.0,EXPENSE,Makan & Minum,OVO
2024-04-15,Kopi Kenangan,37499.0,EXPENSE,Makan & Minum,Gopay
2024-04-15,Bensin,31624.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-15,Bubble Tea,18084.0,EXPENSE,Makan & Minum,OVO
2024-04-16,Warung Nasi,7602.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-16,McDonalds,28700.0,EXPENSE,Makan & Minum,BCA
2024-04-16,Pizza,34133.0,EXPENSE,Makan & Minum,Gopay
2024-04-16,Starbucks,37993.0,EXPENSE,Makan & Minum,BCA
2024-04-16,Sushi,38811.0,EXPENSE,Makan & Minum,Dana
2024-04-16,Lazada,118968.0,EXPENSE,Belanja,OVO
2024-04-16,Bioskop,40550.0,EXPENSE,Hiburan,BCA
2024-04-16,Ongkos,7657.0,EXPENSE,Lain-lain,Dompet Tunai
2024-04-17,Bubble Tea,29684.0,EXPENSE,Makan & Minum,BCA
2024-04-17,Warung Makan,49822.0,EXPENSE,Makan & Minum,Gopay
2024-04-17,Isi BBM,32450.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-17,Indomaret,95358.0,EXPENSE,Belanja,OVO
2024-04-17,Cafe,36842.0,EXPENSE,Makan & Minum,BCA
2024-04-17,Sushi,47947.0,EXPENSE,Makan & Minum,OVO
2024-04-17,Isi BBM,22943.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-18,Starbucks,39315.0,EXPENSE,Makan & Minum,Gopay
2024-04-18,Starbucks,69182.0,EXPENSE,Makan & Minum,BCA
2024-04-18,Isi BBM,31509.0,EXPENSE,Tagihan,Gopay
2024-04-19,Gorengan,13241.0,EXPENSE,Makan & Minum,Gopay
2024-04-19,Pizza,74839.0,EXPENSE,Makan & Minum,BCA
2024-04-19,Sushi,26210.0,EXPENSE,Makan & Minum,BCA
2024-04-19,Nasi Padang,45617.0,EXPENSE,Makan & Minum,Dana
2024-04-19,GoFood,47530.0,EXPENSE,Makan & Minum,OVO
2024-04-19,Nongkrong Cafe,67618.0,EXPENSE,Hiburan,Dana
2024-04-19,Skincare,57963.0,EXPENSE,Belanja,Gopay
2024-04-20,Gorengan,13714.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-20,Warung Nasi,11472.0,EXPENSE,Makan & Minum,BCA
2024-04-20,Kantin,9510.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-20,Pizza,32647.0,EXPENSE,Makan & Minum,BCA
2024-04-20,Warung Makan,28677.0,EXPENSE,Makan & Minum,OVO
2024-04-20,Starbucks,33741.0,EXPENSE,Makan & Minum,Gopay
2024-04-20,Starbucks,31704.0,EXPENSE,Makan & Minum,OVO
2024-04-21,Konser,87011.0,EXPENSE,Hiburan,Dana
2024-04-21,Starbucks,76877.0,EXPENSE,Makan & Minum,Dana
2024-04-21,Indomaret,6303.0,EXPENSE,Belanja,BCA
2024-04-21,GoFood,24214.0,EXPENSE,Makan & Minum,Dana
2024-04-22,GoFood,57129.0,EXPENSE,Makan & Minum,BCA
2024-04-22,McDonalds,30288.0,EXPENSE,Makan & Minum,OVO
2024-04-22,Bioskop,71207.0,EXPENSE,Hiburan,BCA
2024-04-22,Warteg,5054.0,EXPENSE,Makan & Minum,Gopay
2024-04-22,Gorengan,13022.0,EXPENSE,Makan & Minum,Gopay
2024-04-22,Isi BBM,25069.0,EXPENSE,Tagihan,Gopay
2024-04-22,Parkir,7707.0,EXPENSE,Lain-lain,Dompet Tunai
2024-04-22,Kopi Kenangan,26733.0,EXPENSE,Makan & Minum,OVO
2024-04-22,Starbucks,38020.0,EXPENSE,Makan & Minum,Dana
2024-04-23,Kantin,10304.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-23,GrabFood,15805.0,EXPENSE,Makan & Minum,Gopay
2024-04-23,Alfamart,17480.0,EXPENSE,Belanja,Dompet Tunai
2024-04-23,Spotify,38172.0,EXPENSE,Hiburan,OVO
2024-04-23,Kantin,13779.0,EXPENSE,Makan & Minum,BCA
2024-04-23,GoFood,29471.0,EXPENSE,Makan & Minum,BCA
2024-04-23,Bakmi,32019.0,EXPENSE,Makan & Minum,Dana
2024-04-23,GoFood,39415.0,EXPENSE,Makan & Minum,Gopay
2024-04-23,Warung Makan,31079.0,EXPENSE,Makan & Minum,BCA
2024-04-23,Baju,139906.0,EXPENSE,Belanja,OVO
2024-04-23,Isi BBM,43850.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-24,Karaoke,74231.0,EXPENSE,Hiburan,Gopay
2024-04-24,Warung Makan,25146.0,EXPENSE,Makan & Minum,OVO
2024-04-24,Pizza,26258.0,EXPENSE,Makan & Minum,Gopay
2024-04-24,Kopi Kekinian,28476.0,EXPENSE,Makan & Minum,OVO
2024-04-24,Cafe,35771.0,EXPENSE,Makan & Minum,Gopay
2024-04-24,Pertamax,47442.0,EXPENSE,Tagihan,Gopay
2024-04-24,Nasi Padang,35316.0,EXPENSE,Makan & Minum,Dana
2024-04-24,Isi BBM,20021.0,EXPENSE,Tagihan,Gopay
2024-04-24,Aksesoris,81547.0,EXPENSE,Belanja,OVO
2024-04-24,Lazada,46432.0,EXPENSE,Belanja,Gopay
2024-04-25,Kopi Kekinian,60161.0,EXPENSE,Makan & Minum,Gopay
2024-04-25,Starbucks,20099.0,EXPENSE,Makan & Minum,BCA
2024-04-25,Game Online,74441.0,EXPENSE,Hiburan,BCA
2024-04-25,Sushi,61993.0,EXPENSE,Makan & Minum,OVO
2024-04-25,Isi BBM,21537.0,EXPENSE,Tagihan,Gopay
2024-04-25,Bakmi,33369.0,EXPENSE,Makan & Minum,OVO
2024-04-25,Karaoke,77304.0,EXPENSE,Hiburan,OVO
2024-04-25,GoFood,19844.0,EXPENSE,Makan & Minum,Gopay
2024-04-26,Pertamax,40581.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-26,GoFood,23563.0,EXPENSE,Makan & Minum,BCA
2024-04-26,Warung Nasi,7299.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-26,Bubble Tea,43294.0,EXPENSE,Makan & Minum,OVO
2024-04-26,Nasi Padang,22536.0,EXPENSE,Makan & Minum,BCA
2024-04-26,Warung Nasi,12982.0,EXPENSE,Makan & Minum,BCA
2024-04-26,Cafe,34809.0,EXPENSE,Makan & Minum,OVO
2024-04-26,Kopi Kenangan,31939.0,EXPENSE,Makan & Minum,BCA
2024-04-26,GrabFood,29717.0,EXPENSE,Makan & Minum,OVO
2024-04-26,Print Tugas,2575.0,EXPENSE,Lain-lain,Dompet Tunai
2024-04-27,McDonalds,20970.0,EXPENSE,Makan & Minum,BCA
2024-04-27,KFC,27202.0,EXPENSE,Makan & Minum,Gopay
2024-04-27,Sabun,29720.0,EXPENSE,Belanja,Gopay
2024-04-27,ATM,8726.0,EXPENSE,Lain-lain,Gopay
2024-04-27,Cafe,36426.0,EXPENSE,Makan & Minum,BCA
2024-04-27,Warung Makan,28514.0,EXPENSE,Makan & Minum,BCA
2024-04-28,Warung Nasi,6237.0,EXPENSE,Makan & Minum,BCA
2024-04-28,Kantin,6807.0,EXPENSE,Makan & Minum,Gopay
2024-04-28,Gaji Part Time,1042401.0,INCOME,Gaji,BCA
2024-04-28,Sushi,20232.0,EXPENSE,Makan & Minum,Dana
2024-04-28,Dana Darurat,57903.0,INCOME,Goals,BCA
2024-04-28,Kopi Kekinian,25864.0,EXPENSE,Makan & Minum,BCA
2024-04-28,McDonalds,29433.0,EXPENSE,Makan & Minum,Gopay
2024-04-28,Starbucks,23218.0,EXPENSE,Makan & Minum,Dana
2024-04-29,Sushi,30634.0,EXPENSE,Makan & Minum,Gopay
2024-04-29,Isi BBM,43705.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-29,Nongkrong Cafe,98280.0,EXPENSE,Hiburan,Dana
2024-04-29,Grab Motor,7983.0,EXPENSE,Lain-lain,Gopay
2024-04-29,Kopi Kenangan,39435.0,EXPENSE,Makan & Minum,OVO
2024-04-29,Bakmi,27457.0,EXPENSE,Makan & Minum,BCA
2024-04-29,Alfamart,60779.0,EXPENSE,Belanja,OVO
2024-04-30,Warung Nasi,13874.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-30,Nasi Bungkus,11806.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-04-30,Alfamart,26685.0,EXPENSE,Belanja,OVO
2024-04-30,Kopi Kekinian,16050.0,EXPENSE,Makan & Minum,BCA
2024-04-30,Warung Makan,19849.0,EXPENSE,Makan & Minum,Gopay
2024-04-30,Warung Makan,53498.0,EXPENSE,Makan & Minum,Gopay
2024-04-30,Nasi Padang,23575.0,EXPENSE,Makan & Minum,Dana
2024-04-30,Cafe,52985.0,EXPENSE,Makan & Minum,Gopay
2024-04-30,Bensin,33282.0,EXPENSE,Tagihan,Dompet Tunai
2024-04-30,Bowling,116297.0,EXPENSE,Hiburan,OVO
2024-05-01,Kiriman Ortu,1122163.0,INCOME,Gaji,Gopay
2024-05-01,Warung Nasi,5058.0,EXPENSE,Makan & Minum,Gopay
2024-05-01,Gorengan,9531.0,EXPENSE,Makan & Minum,Gopay
2024-05-01,Kantin,12970.0,EXPENSE,Makan & Minum,BCA
2024-05-01,Bakmi,36698.0,EXPENSE,Makan & Minum,Gopay
2024-05-01,Starbucks,54912.0,EXPENSE,Makan & Minum,Gopay
2024-05-01,Top Up ML,96055.0,EXPENSE,Hiburan,Gopay
2024-05-01,Tokopedia,53392.0,EXPENSE,Belanja,Gopay
2024-05-01,Kiriman Mama,2216173.0,INCOME,Gaji,BCA
2024-05-01,GoFood,16183.0,EXPENSE,Makan & Minum,OVO
2024-05-01,GrabFood,25703.0,EXPENSE,Makan & Minum,Gopay
2024-05-01,Alfamart,48745.0,EXPENSE,Belanja,BCA
2024-05-01,ATM,14508.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-01,Honor Kerja,1041770.0,INCOME,Gaji,Gopay
2024-05-02,McDonalds,74320.0,EXPENSE,Makan & Minum,BCA
2024-05-02,Pizza,25866.0,EXPENSE,Makan & Minum,Gopay
2024-05-02,Shopee,43108.0,EXPENSE,Belanja,OVO
2024-05-02,Kantin,27785.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-02,Pertamax,17312.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-02,Kantin,18827.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-02,Warung Makan,50439.0,EXPENSE,Makan & Minum,OVO
2024-05-02,Bakmi,20977.0,EXPENSE,Makan & Minum,OVO
2024-05-02,Pertamax,37222.0,EXPENSE,Tagihan,Gopay
2024-05-02,Bioskop,128832.0,EXPENSE,Hiburan,OVO
2024-05-03,Kopi Kekinian,18510.0,EXPENSE,Makan & Minum,BCA
2024-05-03,Warung Makan,22595.0,EXPENSE,Makan & Minum,Dana
2024-05-03,Shopee,112171.0,EXPENSE,Belanja,OVO
2024-05-03,Uang Bulanan,1521126.0,INCOME,Gaji,Gopay
2024-05-03,Fotokopi,11466.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-03,Bensin,30137.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-03,GoFood,16735.0,EXPENSE,Makan & Minum,Gopay
2024-05-03,Es Teh,11655.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-03,Nasi Bungkus,9896.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-03,Shampo,25275.0,EXPENSE,Belanja,Gopay
2024-05-04,Kost,501262.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-04,Cafe,27781.0,EXPENSE,Makan & Minum,BCA
2024-05-04,Bioskop,138926.0,EXPENSE,Hiburan,Gopay
2024-05-04,GoFood,34851.0,EXPENSE,Makan & Minum,OVO
2024-05-04,Tokopedia,53673.0,EXPENSE,Belanja,OVO
2024-05-04,McDonalds,33462.0,EXPENSE,Makan & Minum,OVO
2024-05-04,Nasi Padang,24308.0,EXPENSE,Makan & Minum,BCA
2024-05-04,KFC,61147.0,EXPENSE,Makan & Minum,Gopay
2024-05-04,Bakmi,26927.0,EXPENSE,Makan & Minum,OVO
2024-05-04,Sewa Bulanan,1173509.0,EXPENSE,Tagihan,BCA
2024-05-05,Shampo,15934.0,EXPENSE,Belanja,Dompet Tunai
2024-05-05,Starbucks,29348.0,EXPENSE,Makan & Minum,OVO
2024-05-05,Warung Makan,27384.0,EXPENSE,Makan & Minum,BCA
2024-05-05,Print Tugas,11320.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-05,Indomaret,87631.0,EXPENSE,Belanja,BCA
2024-05-05,GoFood,29075.0,EXPENSE,Makan & Minum,OVO
2024-05-05,GoFood,26916.0,EXPENSE,Makan & Minum,OVO
2024-05-05,KFC,31040.0,EXPENSE,Makan & Minum,Gopay
2024-05-05,Kost,1280578.0,EXPENSE,Tagihan,BCA
2024-05-06,Warung Makan,24069.0,EXPENSE,Makan & Minum,BCA
2024-05-06,Pizza,16155.0,EXPENSE,Makan & Minum,OVO
2024-05-06,Sushi,39794.0,EXPENSE,Makan & Minum,OVO
2024-05-06,Kopi Kenangan,38976.0,EXPENSE,Makan & Minum,Gopay
2024-05-06,Karaoke,158037.0,EXPENSE,Hiburan,Dana
2024-05-06,Bensin,44803.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-07,Top Up ML,20601.0,EXPENSE,Hiburan,BCA
2024-05-07,Bakmi,29278.0,EXPENSE,Makan & Minum,OVO
2024-05-07,GoFood,30650.0,EXPENSE,Makan & Minum,Dana
2024-05-07,Kopi Kenangan,70820.0,EXPENSE,Makan & Minum,BCA
2024-05-07,GoFood,48781.0,EXPENSE,Makan & Minum,OVO
2024-05-07,GoFood,33692.0,EXPENSE,Makan & Minum,BCA
2024-05-07,Netflix,43398.0,EXPENSE,Hiburan,Gopay
2024-05-08,Sushi,28362.0,EXPENSE,Makan & Minum,Dana
2024-05-08,Kopi Kekinian,22650.0,EXPENSE,Makan & Minum,BCA
2024-05-08,Warung Makan,73566.0,EXPENSE,Makan & Minum,Gopay
2024-05-08,Es Teh,12203.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-08,Ongkos,11518.0,EXPENSE,Lain-lain,Gopay
2024-05-08,Bensin,35472.0,EXPENSE,Tagihan,Gopay
2024-05-08,Baju,48410.0,EXPENSE,Belanja,Gopay
2024-05-09,Sushi,64054.0,EXPENSE,Makan & Minum,OVO
2024-05-09,Warung Makan,46935.0,EXPENSE,Makan & Minum,BCA
2024-05-09,Tokopedia,139780.0,EXPENSE,Belanja,BCA
2024-05-09,Konser,150151.0,EXPENSE,Hiburan,OVO
2024-05-09,Parkir,13628.0,EXPENSE,Lain-lain,Gopay
2024-05-09,Kopi Kenangan,29438.0,EXPENSE,Makan & Minum,BCA
2024-05-09,Pertamax,21825.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-09,Gorengan,21244.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-09,Es Teh,12862.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-10,Pulsa,88700.0,EXPENSE,Tagihan,BCA
2024-05-10,GoFood,29500.0,EXPENSE,Makan & Minum,Gopay
2024-05-10,GrabFood,23385.0,EXPENSE,Makan & Minum,Gopay
2024-05-10,Bensin,41879.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-10,Kopi Kenangan,30004.0,EXPENSE,Makan & Minum,BCA
2024-05-10,Tokopedia,145122.0,EXPENSE,Belanja,Gopay
2024-05-10,GoFood,28873.0,EXPENSE,Makan & Minum,OVO
2024-05-10,Paket Data,32432.0,EXPENSE,Tagihan,Gopay
2024-05-10,Paket Data,47125.0,EXPENSE,Tagihan,Gopay
2024-05-11,KFC,74739.0,EXPENSE,Makan & Minum,OVO
2024-05-11,Warung Makan,17865.0,EXPENSE,Makan & Minum,Gopay
2024-05-11,Baju,95624.0,EXPENSE,Belanja,OVO
2024-05-11,Nasi Bungkus,24837.0,EXPENSE,Makan & Minum,Gopay
2024-05-11,Kopi Kenangan,68639.0,EXPENSE,Makan & Minum,Gopay
2024-05-11,Cafe,36555.0,EXPENSE,Makan & Minum,BCA
2024-05-11,Bubble Tea,26549.0,EXPENSE,Makan & Minum,Gopay
2024-05-12,Bakmi,32585.0,EXPENSE,Makan & Minum,Dana
2024-05-12,Nasi Padang,23326.0,EXPENSE,Makan & Minum,BCA
2024-05-12,Kopi Kekinian,34446.0,EXPENSE,Makan & Minum,OVO
2024-05-12,Warung Makan,22072.0,EXPENSE,Makan & Minum,Gopay
2024-05-13,GoFood,34182.0,EXPENSE,Makan & Minum,BCA
2024-05-13,Nasi Padang,25290.0,EXPENSE,Makan & Minum,Gopay
2024-05-13,Warung Makan,23330.0,EXPENSE,Makan & Minum,Gopay
2024-05-13,GrabFood,31116.0,EXPENSE,Makan & Minum,OVO
2024-05-13,Print Tugas,2180.0,EXPENSE,Lain-lain,Gopay
2024-05-13,Isi BBM,34067.0,EXPENSE,Tagihan,Gopay
2024-05-13,ATM,12782.0,EXPENSE,Lain-lain,Gopay
2024-05-13,Pertamax,31117.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-14,KFC,32472.0,EXPENSE,Makan & Minum,OVO
2024-05-14,Pizza,26177.0,EXPENSE,Makan & Minum,Gopay
2024-05-14,Fotokopi,13169.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-14,Isi BBM,36832.0,EXPENSE,Tagihan,Gopay
2024-05-14,Starbucks,26133.0,EXPENSE,Makan & Minum,BCA
2024-05-14,Nasi Padang,48841.0,EXPENSE,Makan & Minum,BCA
2024-05-14,Grab Motor,10432.0,EXPENSE,Lain-lain,Gopay
2024-05-15,Sushi,30172.0,EXPENSE,Makan & Minum,Dana
2024-05-15,Gaji Part Time,1395643.0,INCOME,Gaji,Gopay
2024-05-15,Isi BBM,36168.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-15,Mie Instan,6909.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-15,Warung Nasi,9219.0,EXPENSE,Makan & Minum,BCA
2024-05-15,Nabung,90186.0,INCOME,Goals,BCA
2024-05-15,ATM,8103.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-15,Kopi Kekinian,30510.0,EXPENSE,Makan & Minum,BCA
2024-05-15,Konser,135893.0,EXPENSE,Hiburan,BCA
2024-05-15,Pizza,17346.0,EXPENSE,Makan & Minum,Gopay
2024-05-15,Kopi Kekinian,29075.0,EXPENSE,Makan & Minum,Gopay
2024-05-16,Isi BBM,34235.0,EXPENSE,Tagihan,Gopay
2024-05-16,GoFood,21295.0,EXPENSE,Makan & Minum,BCA
2024-05-16,Sushi,29680.0,EXPENSE,Makan & Minum,Gopay
2024-05-16,Pertamax,27442.0,EXPENSE,Tagihan,Dompet Tunai
2024-05-16,Shampo,29487.0,EXPENSE,Belanja,Dompet Tunai
2024-05-16,Kopi Kenangan,46004.0,EXPENSE,Makan & Minum,OVO
2024-05-16,Nasi Padang,19425.0,EXPENSE,Makan & Minum,Gopay
2024-05-16,Kopi Kekinian,33695.0,EXPENSE,Makan & Minum,BCA
