Date,Description,Amount,Transaction_Type,Category,Account_Name
2024-10-08,Kantin,38126.0,EXPENSE,Makan & Minum,Gopay
2024-10-08,Bakso,31480.0,EXPENSE,Makan & Minum,BCA
2024-10-08,Kantin,11345.0,EXPENSE,Makan & Minum,Gopay
2024-10-08,Snack,11854.0,EXPENSE,Belanja,Dompet Tunai
2024-10-08,Grab Motor,2995.0,EXPENSE,Lain-lain,Gopay
2024-10-09,Mie Ayam,17945.0,EXPENSE,Makan & Minum,BCA
2024-10-09,Alfamart,5192.0,EXPENSE,Belanja,Dompet Tunai
2024-10-09,Nasi Padang,18777.0,EXPENSE,Makan & Minum,BCA
2024-10-09,Nasi Padang,10814.0,EXPENSE,Makan & Minum,Gopay
2024-10-10,Nasi Padang,24381.0,EXPENSE,Makan & Minum,Gopay
2024-10-10,BBM,27702.0,EXPENSE,Tagihan,Dompet Tunai
2024-10-10,Netflix,31065.0,EXPENSE,Tagihan,Gopay
2024-10-11,Indomaret Snack,20708.0,EXPENSE,Makan & Minum,Gopay
2024-10-11,Bakso,44570.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-11,Indomaret Snack,11297.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-11,Alfamart,8944.0,EXPENSE,Belanja,Gopay
2024-10-12,Bakso,27200.0,EXPENSE,Makan & Minum,BCA
2024-10-13,GoFood,13123.0,EXPENSE,Makan & Minum,Gopay
2024-10-13,Kopi,16429.0,EXPENSE,Makan & Minum,BCA
2024-10-13,GoFood,11679.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-13,Fotokopi,12456.0,EXPENSE,Lain-lain,Gopay
2024-10-14,Jajan,15421.0,EXPENSE,Belanja,Gopay
2024-10-14,BBM,33214.0,EXPENSE,Tagihan,Dompet Tunai
2024-10-14,Kantin,21545.0,EXPENSE,Makan & Minum,Gopay
2024-10-14,Warung Nasi,48551.0,EXPENSE,Makan & Minum,BCA
2024-10-14,Warung Nasi,18434.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-15,Warung Nasi,18835.0,EXPENSE,Makan & Minum,BCA
2024-10-15,Bakso,19572.0,EXPENSE,Makan & Minum,BCA
2024-10-15,Simpanan Bulanan,191176.0,INCOME,Goals,BCA
2024-10-16,Kopi,20853.0,EXPENSE,Makan & Minum,BCA
2024-10-16,Indomaret Snack,14899.0,EXPENSE,Makan & Minum,BCA
2024-10-16,Indomaret Snack,22663.0,EXPENSE,Makan & Minum,Gopay
2024-10-16,Alfamart,5246.0,EXPENSE,Belanja,Dompet Tunai
2024-10-17,Mie Ayam,18004.0,EXPENSE,Makan & Minum,BCA
2024-10-17,Isi Bensin,30165.0,EXPENSE,Tagihan,Gopay
2024-10-18,Grab Motor,4224.0,EXPENSE,Lain-lain,Gopay
2024-10-18,Nasi Padang,12690.0,EXPENSE,Makan & Minum,BCA
2024-10-18,Nasi Padang,17944.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-19,Es Teh,23943.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-19,Indomaret,10302.0,EXPENSE,Belanja,Gopay
2024-10-19,Print Tugas,7548.0,EXPENSE,Lain-lain,Dompet Tunai
2024-10-20,Bakso,12248.0,EXPENSE,Makan & Minum,Gopay
2024-10-21,Bakso,14719.0,EXPENSE,Makan & Minum,BCA
2024-10-21,GoFood,12485.0,EXPENSE,Makan & Minum,Gopay
2024-10-21,Ongkos,14870.0,EXPENSE,Lain-lain,Gopay
2024-10-23,Minuman,18509.0,EXPENSE,Belanja,Dompet Tunai
2024-10-23,Es Teh,22102.0,EXPENSE,Makan & Minum,Gopay
2024-10-23,GoFood,13200.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-24,Isi Bensin,30274.0,EXPENSE,Tagihan,Gopay
2024-10-24,Bakso,14695.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-24,Es Teh,22905.0,EXPENSE,Makan & Minum,Gopay
2024-10-24,Indomaret Snack,14930.0,EXPENSE,Makan & Minum,Gopay
2024-10-25,Kopi,24448.0,EXPENSE,Makan & Minum,Gopay
2024-10-25,GoFood,10311.0,EXPENSE,Makan & Minum,Gopay
2024-10-28,Kopi,36315.0,EXPENSE,Makan & Minum,Gopay
2024-10-28,Nasi Padang,23930.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-28,Bakso,11220.0,EXPENSE,Makan & Minum,Gopay
2024-10-28,Bensin,29876.0,EXPENSE,Tagihan,Dompet Tunai
2024-10-28,Dana Darurat,57132.0,INCOME,Goals,BCA
2024-10-29,Mie Ayam,21986.0,EXPENSE,Makan & Minum,Gopay
2024-10-30,Mie Ayam,12312.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-30,Bakso,17730.0,EXPENSE,Makan & Minum,Gopay
2024-10-30,Minuman,5233.0,EXPENSE,Belanja,Dompet Tunai
2024-10-31,Jajan,14641.0,EXPENSE,Belanja,Dompet Tunai
2024-10-31,Isi Bensin,26425.0,EXPENSE,Tagihan,Dompet Tunai
2024-10-31,GoFood,19827.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-31,Bakso,18671.0,EXPENSE,Makan & Minum,Gopay
2024-10-31,Indomaret Snack,19523.0,EXPENSE,Makan & Minum,BCA
2024-11-01,Uang Bulanan,1387162.0,INCOME,Gaji,Gopay
2024-11-01,Es Teh,24911.0,EXPENSE,Makan & Minum,Gopay
2024-11-01,Nasi Padang,18492.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-01,GoFood,46381.0,EXPENSE,Makan & Minum,BCA
2024-11-01,Fotokopi,14765.0,EXPENSE,Lain-lain,Gopay
2024-11-02,Bakso,16423.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-02,Nasi Padang,20287.0,EXPENSE,Makan & Minum,BCA
2024-11-02,Sewa Kost Bulanan,856606.0,EXPENSE,Tagihan,Dompet Tunai
2024-11-02,Alfamart,10646.0,EXPENSE,Belanja,Gopay
2024-11-03,Bakso,20295.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-03,Warung Nasi,43111.0,EXPENSE,Makan & Minum,Gopay
2024-11-03,GoFood,20262.0,EXPENSE,Makan & Minum,BCA
2024-11-04,Warung Nasi,20867.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-04,Es Teh,11900.0,EXPENSE,Makan & Minum,BCA
2024-11-04,Mie Ayam,13731.0,EXPENSE,Makan & Minum,Gopay
2024-11-04,Bensin,29697.0,EXPENSE,Tagihan,Gopay
2024-11-04,Minuman,7176.0,EXPENSE,Belanja,Gopay
2024-11-05,Nasi Padang,14084.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-05,Sewa Kost Bulanan,885900.0,EXPENSE,Tagihan,BCA
2024-11-05,Snack,15169.0,EXPENSE,Belanja,Dompet Tunai
2024-11-06,Cilok,7322.0,EXPENSE,Belanja,Gopay
2024-11-07,Kantin,13386.0,EXPENSE,Makan & Minum,BCA
2024-11-07,Bensin,31395.0,EXPENSE,Tagihan,Gopay
2024-11-07,Bakso,19469.0,EXPENSE,Makan & Minum,BCA
2024-11-07,Kopi,17838.0,EXPENSE,Makan & Minum,Gopay
2024-11-08,Kantin,11953.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-08,Kantin,12304.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-08,Fotokopi,12466.0,EXPENSE,Lain-lain,Dompet Tunai
2024-11-09,Indomaret,15966.0,EXPENSE,Belanja,Gopay
2024-11-09,Ongkos,3874.0,EXPENSE,Lain-lain,Dompet Tunai
2024-11-10,Paket Data,27259.0,EXPENSE,Tagihan,Gopay
2024-11-11,Mie Ayam,17572.0,EXPENSE,Makan & Minum,Gopay
2024-11-11,Cilok,6501.0,EXPENSE,Belanja,Gopay
2024-11-11,Fotokopi,8912.0,EXPENSE,Lain-lain,Dompet Tunai
2024-11-12,Nasi Padang,16973.0,EXPENSE,Makan & Minum,Gopay
2024-11-12,Nasi Padang,19658.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-13,GoFood,29584.0,EXPENSE,Makan & Minum,BCA
2024-11-13,Bakso,19651.0,EXPENSE,Makan & Minum,Gopay
2024-11-13,Alfamart,8171.0,EXPENSE,Belanja,Dompet Tunai
2024-11-14,Gorengan,13597.0,EXPENSE,Belanja,Gopay
2024-11-14,Bakso,10781.0,EXPENSE,Makan & Minum,BCA
2024-11-14,Es Teh,23924.0,EXPENSE,Makan & Minum,BCA
2024-11-14,Nasi Padang,10360.0,EXPENSE,Makan & Minum,Gopay
2024-11-15,Es Teh,13662.0,EXPENSE,Makan & Minum,Gopay
2024-11-15,Snack,7619.0,EXPENSE,Belanja,Gopay
2024-11-15,Ongkos,2225.0,EXPENSE,Lain-lain,Dompet Tunai
2024-11-16,Kopi,21943.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-16,Mie Ayam,24128.0,EXPENSE,Makan & Minum,Gopay
2024-11-17,Kantin,22780.0,EXPENSE,Makan & Minum,BCA
2024-11-18,GoFood,15835.0,EXPENSE,Makan & Minum,Gopay
2024-11-18,Minuman,13913.0,EXPENSE,Belanja,Dompet Tunai
2024-11-19,Indomaret Snack,12573.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-19,Indomaret Snack,44648.0,EXPENSE,Makan & Minum,BCA
2024-11-19,Ongkos,13684.0,EXPENSE,Lain-lain,Dompet Tunai
2024-11-20,Indomaret Snack,20029.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-21,Alfamart,18027.0,EXPENSE,Belanja,Gopay
2024-11-21,Indomaret Snack,37167.0,EXPENSE,Makan & Minum,BCA
2024-11-21,Nasi Padang,18583.0,EXPENSE,Makan & Minum,BCA
2024-11-21,Nasi Padang,22723.0,EXPENSE,Makan & Minum,Gopay
2024-11-22,Indomaret Snack,49693.0,EXPENSE,Makan & Minum,BCA
2024-11-22,Print Tugas,14801.0,EXPENSE,Lain-lain,Dompet Tunai
2024-11-23,Indomaret Snack,41677.0,EXPENSE,Makan & Minum,BCA
2024-11-23,Warung Nasi,41499.0,EXPENSE,Makan & Minum,Gopay
2024-11-23,Es Teh,43621.0,EXPENSE,Makan & Minum,BCA
2024-11-24,Kantin,14168.0,EXPENSE,Makan & Minum,BCA
2024-11-24,Warung Nasi,44245.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-24,Jajan,7597.0,EXPENSE,Belanja,Dompet Tunai
2024-11-24,Fotokopi,13938.0,EXPENSE,Lain-lain,Gopay
2024-11-25,Cilok,5344.0,EXPENSE,Belanja,Gopay
2024-11-25,Isi Bensin,27864.0,EXPENSE,Tagihan,Dompet Tunai
2024-11-25,Indomaret Snack,20085.0,EXPENSE,Makan & Minum,BCA
2024-11-25,Warung Nasi,18080.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-26,Bakso,21069.0,EXPENSE,Makan & Minum,Gopay
2024-11-26,Indomaret Snack,11654.0,EXPENSE,Makan & Minum,BCA
2024-11-27,Kopi,18452.0,EXPENSE,Makan & Minum,Gopay
2024-11-27,Kantin,23893.0,EXPENSE,Makan & Minum,BCA
2024-11-27,Warung Nasi,15484.0,EXPENSE,Makan & Minum,Gopay
2024-11-27,Alfamart,7320.0,EXPENSE,Belanja,Dompet Tunai
2024-11-28,GoFood,12502.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-11-28,Nasi Padang,10527.0,EXPENSE,Makan & Minum,BCA
2024-11-28,Bensin,28302.0,EXPENSE,Tagihan,Dompet Tunai
2024-11-29,Bakso,24080.0,EXPENSE,Makan & Minum,Gopay
2024-11-29,Es Teh,34312.0,EXPENSE,Makan & Minum,Gopay
2024-11-30,Alfamart,12026.0,EXPENSE,Belanja,Gopay
2024-12-01,Kiriman Ortu,2278842.0,INCOME,Gaji,Gopay
2024-12-01,Sewa Kost Bulanan,922608.0,EXPENSE,Tagihan,BCA
2024-12-02,Transfer Orang Tua,2388304.0,INCOME,Gaji,BCA
2024-12-02,Indomaret Snack,29019.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-02,Warung Nasi,11988.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-02,BBM,28603.0,EXPENSE,Tagihan,Gopay
2024-12-02,Cilok,13234.0,EXPENSE,Belanja,Dompet Tunai
2024-12-02,Parkir,4030.0,EXPENSE,Lain-lain,Dompet Tunai
2024-12-03,Kiriman Ortu,1496745.0,INCOME,Gaji,Gopay
2024-12-04,Bakso,14911.0,EXPENSE,Makan & Minum,BCA
2024-12-04,Indomaret Snack,17720.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-04,Gorengan,8367.0,EXPENSE,Belanja,Dompet Tunai
2024-12-05,Sewa Kost Bulanan,922497.0,EXPENSE,Tagihan,Dompet Tunai
2024-12-05,Print Tugas,3986.0,EXPENSE,Lain-lain,Dompet Tunai
2024-12-05,Indomaret Snack,18516.0,EXPENSE,Makan & Minum,Gopay
2024-12-06,Es Teh,22756.0,EXPENSE,Makan & Minum,BCA
2024-12-06,Nasi Padang,49620.0,EXPENSE,Makan & Minum,Gopay
2024-12-06,Kopi,16438.0,EXPENSE,Makan & Minum,Gopay
2024-12-06,Parkir,9153.0,EXPENSE,Lain-lain,Gopay
2024-12-07,Bakso,17487.0,EXPENSE,Makan & Minum,Gopay
2024-12-07,GoFood,25290.0,EXPENSE,Makan & Minum,Gopay
2024-12-08,Indomaret Snack,15228.0,EXPENSE,Makan & Minum,Gopay
2024-12-08,Kopi,15389.0,EXPENSE,Makan & Minum,Gopay
2024-12-08,Print Tugas,3856.0,EXPENSE,Lain-lain,Dompet Tunai
2024-12-09,Minuman,9106.0,EXPENSE,Belanja,Dompet Tunai
2024-12-09,Warung Nasi,12090.0,EXPENSE,Makan & Minum,Gopay
2024-12-09,Bensin,27852.0,EXPENSE,Tagihan,Dompet Tunai
2024-12-09,Es Teh,14325.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-09,Warung Nasi,40017.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-11,GoFood,37558.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-12,GoFood,39105.0,EXPENSE,Makan & Minum,Gopay
2024-12-12,Nasi Padang,12640.0,EXPENSE,Makan & Minum,Gopay
2024-12-13,Kopi,21404.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-13,Gorengan,13724.0,EXPENSE,Belanja,Dompet Tunai
2024-12-14,Indomaret Snack,14460.0,EXPENSE,Makan & Minum,BCA
2024-12-14,Kopi,17805.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-14,Minuman,8861.0,EXPENSE,Belanja,Dompet Tunai
2024-12-15,Warung Nasi,19257.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-15,Warung Nasi,15184.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-15,Parkir,5019.0,EXPENSE,Lain-lain,Dompet Tunai
2024-12-16,Bensin,39135.0,EXPENSE,Tagihan,Dompet Tunai
2024-12-16,Nasi Padang,24477.0,EXPENSE,Makan & Minum,BCA
2024-12-16,Indomaret Snack,16182.0,EXPENSE,Makan & Minum,Gopay
2024-12-16,Kopi,16823.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-17,Indomaret Snack,48771.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-17,Es Teh,13363.0,EXPENSE,Makan & Minum,BCA
2024-12-18,Nasi Padang,22314.0,EXPENSE,Makan & Minum,BCA
2024-12-18,GoFood,28459.0,EXPENSE,Makan & Minum,BCA
2024-12-18,Jajan,10265.0,EXPENSE,Belanja,Dompet Tunai
2024-12-18,Ongkos,3239.0,EXPENSE,Lain-lain,Dompet Tunai
2024-12-19,Nasi Padang,15313.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-19,Kopi,11090.0,EXPENSE,Makan & Minum,Gopay
2024-12-19,BBM,37267.0,EXPENSE,Tagihan,Gopay
2024-12-19,Print Tugas,2373.0,EXPENSE,Lain-lain,Gopay
2024-12-20,Mie Ayam,22304.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-12-20,Kantin,19129.0,EXPENSE,Makan & Minum,BCA
2024-12-21,Kopi,20983.0,EXPENSE,Makan & Minum,Gopay
2024-12-21,Grab Motor,14245.0,EXPENSE,Lain-lain,Gopay
2024-12-22,Warung Nasi,19923.0,EXPENSE,Makan & Minum,Gopay
2024-12-23,Warung Nasi,18560.0,EXPENSE,Makan & Minum,Gopay
2024-12-23,Indomaret Snack,21777.0,EXPENSE,Makan & Minum,BCA
2024-12-23,Isi Bensin,32682.0,EXPENSE,Tagihan,Gopay
2024-12-23,Alfamart,18433.0,EXPENSE,Belanja,Dompet Tunai
2024-12-24,GoFood,22534.0,EXPENSE,Makan & Minum,Gopay
2024-12-25,Ongkos,6547.0,EXPENSE,Lain-lain,Dompet Tunai
2024-12-27,Indomaret,15755.0,EXPENSE,Belanja,Gopay
2024-12-28,Jajan,7185.0,EXPENSE,Belanja,Dompet Tunai
2024-12-28,GoFood,37134.0,EXPENSE,Makan & Minum,Gopay
2024-12-28,Nabung,93676.0,INCOME,Goals,BCA
2024-12-29,Grab Motor,9868.0,EXPENSE,Lain-lain,Dompet Tunai
2024-12-29,GoFood,10868.0,EXPENSE,Makan & Minum,BCA
2024-12-30,Indomaret Snack,22695.0,EXPENSE,Makan & Minum,Gopay
2024-12-30,Isi Bensin,29052.0,EXPENSE,Tagihan,Dompet Tunai
2024-12-30,Es Teh,19131.0,EXPENSE,Makan & Minum,BCA
2024-12-30,Cilok,9552.0,EXPENSE,Belanja,Gopay
2024-12-31,Mie Ayam,20150.0,EXPENSE,Makan & Minum,Gopay
2024-12-31,Es Teh,18103.0,EXPENSE,Makan & Minum,Dompet Tunai
