Date,Description,Amount,Transaction_Type,Category,Account_Name,Month,Month_Name,Day_of_Week
2024-03-23,Ongkos Angkot,3485.88,EXPENSE,Lain-lain,Gopay,3,March,Saturday
2024-03-23,Parkir,13346.02,EXPENSE,Tagihan,Dompet Tunai,3,March,Saturday
2024-03-23,Bakso,20791.18,EXPENSE,Makan & Minum,BCA,3,March,Saturday
2024-03-23,Perlengkapan Kamar,41545.33,EXPENSE,Belanja,Gopay,3,March,Saturday
2024-03-23,Donasi,18672.48,EXPENSE,Lain-lain,Dompet Tunai,3,March,Saturday
2024-03-23,Listrik Kos,56420.21,EXPENSE,Tagihan,Dompet Tunai,3,March,Saturday
2024-03-23,Nabung Liburan,156591.75,INCOME,Goals,BCA,3,March,Saturday
2024-03-24,GoFood,49835.03,EXPENSE,Makan & Minum,Gopay,3,March,Sunday
2024-03-24,Wifi Bulanan,19380.82,EXPENSE,Tagihan,Gopay,3,March,Sunday
2024-03-24,Pulsa,52656.36,EXPENSE,Tagihan,Dompet Tunai,3,March,Sunday
2024-03-24,GoFood,44299.53,EXPENSE,Makan & Minum,BCA,3,March,Sunday
2024-03-24,Streaming Film,95811.54,EXPENSE,Hiburan,BCA,3,March,Sunday
2024-03-24,Transfer Orang Tua,723193.95,INCOME,Gaji,Gopay,3,March,Sunday
2024-03-24,Transfer Orang Tua,1170583.32,INCOME,Gaji,BCA,3,March,Sunday
2024-03-24,ATM,27857.69,EXPENSE,Lain-lain,BCA,3,March,Sunday
2024-03-25,Fotokopi,22358.27,EXPENSE,Lain-lain,BCA,3,March,Monday
2024-03-25,Freelance,1396119.65,INCOME,Gaji,Gopay,3,March,Monday
2024-03-25,Iuran Kebersihan,104799.76,EXPENSE,Tagihan,Gopay,3,March,Monday
2024-03-25,Buku Kuliah,136141.1,EXPENSE,Belanja,Gopay,3,March,Monday
2024-03-25,Print Tugas,18806.01,EXPENSE,Lain-lain,BCA,3,March,Monday
2024-03-25,Shopee,166731.96,EXPENSE,Belanja,Dompet Tunai,3,March,Monday
2024-03-25,Bubble Tea,48847.77,EXPENSE,Makan & Minum,BCA,3,March,Monday
2024-03-25,Perlengkapan Kamar,198294.92,EXPENSE,Belanja,Dompet Tunai,3,March,Monday
2024-03-25,ATM,20553.94,EXPENSE,Lain-lain,BCA,3,March,Monday
2024-03-26,Tokopedia,176428.07,EXPENSE,Belanja,Gopay,3,March,Tuesday
2024-03-26,Biaya Admin Bank,38023.71,EXPENSE,Tagihan,BCA,3,March,Tuesday
2024-03-26,Streaming Film,74618.05,EXPENSE,Hiburan,BCA,3,March,Tuesday
2024-03-26,Game Online,109681.96,EXPENSE,Hiburan,Gopay,3,March,Tuesday
2024-03-26,McDonalds,49548.21,EXPENSE,Makan & Minum,BCA,3,March,Tuesday
2024-03-26,Beasiswa,1802408.76,INCOME,Gaji,Gopay,3,March,Tuesday
2024-03-26,Mie Ayam,47157.34,EXPENSE,Makan & Minum,Gopay,3,March,Tuesday
2024-03-26,Netflix,85355.81,EXPENSE,Tagihan,BCA,3,March,Tuesday
2024-03-26,Ongkos Angkot,35824.68,EXPENSE,Lain-lain,Dompet Tunai,3,March,Tuesday
2024-03-26,Parkir Motor,30578.48,EXPENSE,Lain-lain,Gopay,3,March,Tuesday
2024-03-27,Perlengkapan Kamar,66481.62,EXPENSE,Belanja,Gopay,3,March,Wednesday
2024-03-27,Top Up Game,66417.23,EXPENSE,Hiburan,Gopay,3,March,Wednesday
2024-03-27,Shopee,123662.82,EXPENSE,Belanja,BCA,3,March,Wednesday
2024-03-27,Print Tugas,32831.63,EXPENSE,Lain-lain,BCA,3,March,Wednesday
2024-03-27,Warung Nasi,23445.72,EXPENSE,Makan & Minum,Dompet Tunai,3,March,Wednesday
2024-03-27,Minimarket,88286.02,EXPENSE,Belanja,Gopay,3,March,Wednesday
2024-03-27,Gym,27861.24,EXPENSE,Hiburan,Gopay,3,March,Wednesday
2024-03-27,Wifi Bulanan,45868.94,EXPENSE,Tagihan,Dompet Tunai,3,March,Wednesday
2024-03-28,Streaming Film,142197.31,EXPENSE,Hiburan,Gopay,3,March,Thursday
2024-03-28,GrabFood,49207.04,EXPENSE,Makan & Minum,BCA,3,March,Thursday
2024-03-28,Top Up Game,12686.92,EXPENSE,Hiburan,Gopay,3,March,Thursday
2024-03-29,Keperluan Lain,16962.66,EXPENSE,Lain-lain,Gopay,3,March,Friday
2024-03-29,Biaya Admin Bank,128566.32,EXPENSE,Tagihan,Dompet Tunai,3,March,Friday
2024-03-29,Bowling,73310.51,EXPENSE,Hiburan,Gopay,3,March,Friday
2024-03-30,ATM,5442.17,EXPENSE,Lain-lain,Gopay,3,March,Saturday
2024-03-30,Wifi Bulanan,84637.87,EXPENSE,Tagihan,Dompet Tunai,3,March,Saturday
2024-03-30,GoFood,24249.79,EXPENSE,Makan & Minum,BCA,3,March,Saturday
2024-03-30,Mie Ayam,17237.74,EXPENSE,Makan & Minum,BCA,3,March,Saturday
2024-03-30,Kopi Kenangan,46763.76,EXPENSE,Makan & Minum,Gopay,3,March,Saturday
2024-03-30,Tokopedia,134389.79,EXPENSE,Belanja,Gopay,3,March,Saturday
2024-03-30,Beasiswa,1621206.41,INCOME,Gaji,Gopay,3,March,Saturday
2024-03-30,Alat Tulis,32174.43,EXPENSE,Belanja,BCA,3,March,Saturday
2024-03-30,Skincare,128528.25,EXPENSE,Belanja,Dompet Tunai,3,March,Saturday
2024-03-30,Top Up OVO,127431.78,EXPENSE,Tagihan,Dompet Tunai,3,March,Saturday
2024-03-30,Transfer Orang Tua,1391714.5,INCOME,Gaji,Gopay,3,March,Saturday
2024-03-30,Beasiswa,514656.27,INCOME,Gaji,Gopay,3,March,Saturday
2024-03-30,Fotokopi,13432.77,EXPENSE,Lain-lain,BCA,3,March,Saturday
2024-03-31,Bowling,70242.83,EXPENSE,Hiburan,Dompet Tunai,3,March,Sunday
2024-03-31,Fotokopi,21034.05,EXPENSE,Lain-lain,BCA,3,March,Sunday
2024-03-31,Bakso,16592.32,EXPENSE,Makan & Minum,Gopay,3,March,Sunday
2024-03-31,Olahraga,64318.15,EXPENSE,Hiburan,Gopay,3,March,Sunday
2024-03-31,Langganan Spotify,110091.18,EXPENSE,Tagihan,Dompet Tunai,3,March,Sunday
2024-04-01,Skincare,32231.99,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-01,Fotokopi,4083.8,EXPENSE,Lain-lain,BCA,4,April,Monday
2024-04-01,Bowling,131935.68,EXPENSE,Hiburan,BCA,4,April,Monday
2024-04-01,Bowling,147715.05,EXPENSE,Hiburan,Gopay,4,April,Monday
2024-04-01,Iuran Kebersihan,117321.9,EXPENSE,Tagihan,Gopay,4,April,Monday
2024-04-01,Pizza,27421.51,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Monday
2024-04-01,Skincare,138235.46,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-02,Sepatu,65804.15,EXPENSE,Belanja,Dompet Tunai,4,April,Tuesday
2024-04-02,Streaming Film,62481.88,EXPENSE,Hiburan,BCA,4,April,Tuesday
2024-04-02,Es Teh,9413.72,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Tuesday
2024-04-02,Pulsa,28625.49,EXPENSE,Tagihan,Dompet Tunai,4,April,Tuesday
2024-04-02,Wifi Bulanan,54281.87,EXPENSE,Tagihan,BCA,4,April,Tuesday
2024-04-02,Perlengkapan Kamar,124615.22,EXPENSE,Belanja,BCA,4,April,Tuesday
2024-04-02,Karaoke,131390.12,EXPENSE,Hiburan,Gopay,4,April,Tuesday
2024-04-02,Pulsa,57819.13,EXPENSE,Tagihan,Dompet Tunai,4,April,Tuesday
2024-04-03,Bowling,133244.07,EXPENSE,Hiburan,Dompet Tunai,4,April,Wednesday
2024-04-03,Keperluan Lain,40233.79,EXPENSE,Lain-lain,BCA,4,April,Wednesday
2024-04-03,Donasi,46385.29,EXPENSE,Lain-lain,Gopay,4,April,Wednesday
2024-04-04,Gym,21591.81,EXPENSE,Hiburan,BCA,4,April,Thursday
2024-04-04,Parkir Motor,19661.16,EXPENSE,Lain-lain,Gopay,4,April,Thursday
2024-04-05,Bakso,5585.09,EXPENSE,Makan & Minum,BCA,4,April,Friday
2024-04-05,Minimarket,180417.04,EXPENSE,Belanja,Dompet Tunai,4,April,Friday
2024-04-05,Konser,94482.8,EXPENSE,Hiburan,Dompet Tunai,4,April,Friday
2024-04-05,Baju,126306.91,EXPENSE,Belanja,Gopay,4,April,Friday
2024-04-06,Bowling,130058.73,EXPENSE,Hiburan,Gopay,4,April,Saturday
2024-04-06,Alat Tulis,107061.23,EXPENSE,Belanja,Gopay,4,April,Saturday
2024-04-06,Game Online,47184.01,EXPENSE,Hiburan,BCA,4,April,Saturday
2024-04-06,Bowling,142783.46,EXPENSE,Hiburan,Dompet Tunai,4,April,Saturday
2024-04-07,Indomaret Snack,19493.56,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Sunday
2024-04-07,Gojek,40789.78,EXPENSE,Lain-lain,Gopay,4,April,Sunday
2024-04-07,Perlengkapan Kamar,174312.9,EXPENSE,Belanja,Gopay,4,April,Sunday
2024-04-07,Olahraga,20437.09,EXPENSE,Hiburan,Gopay,4,April,Sunday
2024-04-07,Baju,53938.5,EXPENSE,Belanja,BCA,4,April,Sunday
2024-04-07,Indomaret,34331.29,EXPENSE,Belanja,BCA,4,April,Sunday
2024-04-07,Alfamart Minuman,10828.17,EXPENSE,Makan & Minum,Gopay,4,April,Sunday
2024-04-07,GrabFood,34699.28,EXPENSE,Makan & Minum,Gopay,4,April,Sunday
2024-04-08,Langganan Spotify,96799.71,EXPENSE,Tagihan,Gopay,4,April,Monday
2024-04-08,Bowling,94992.54,EXPENSE,Hiburan,Gopay,4,April,Monday
2024-04-08,Olahraga,132731.11,EXPENSE,Hiburan,Gopay,4,April,Monday
2024-04-08,Indomaret,94531.47,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-08,Warung Nasi,37827.87,EXPENSE,Makan & Minum,Gopay,4,April,Monday
2024-04-09,Gym,99208.21,EXPENSE,Hiburan,BCA,4,April,Tuesday
2024-04-09,Top Up OVO,124073.75,EXPENSE,Tagihan,BCA,4,April,Tuesday
2024-04-09,Nabung Liburan,453699.62,INCOME,Goals,BCA,4,April,Tuesday
2024-04-09,Bubble Tea,26945.02,EXPENSE,Makan & Minum,Gopay,4,April,Tuesday
2024-04-09,Perlengkapan Kamar,82417.93,EXPENSE,Belanja,Gopay,4,April,Tuesday
2024-04-09,Skincare,89337.09,EXPENSE,Belanja,BCA,4,April,Tuesday
2024-04-10,Alfamart Minuman,18276.83,EXPENSE,Makan & Minum,BCA,4,April,Wednesday
2024-04-10,Ongkos Angkot,48633.57,EXPENSE,Lain-lain,BCA,4,April,Wednesday
2024-04-10,Skincare,115568.17,EXPENSE,Belanja,Dompet Tunai,4,April,Wednesday
2024-04-11,Perlengkapan Kamar,199344.18,EXPENSE,Belanja,Dompet Tunai,4,April,Thursday
2024-04-11,Target Gadget,156222.71,INCOME,Goals,BCA,4,April,Thursday
2024-04-11,Nasi Padang,22781.2,EXPENSE,Makan & Minum,BCA,4,April,Thursday
2024-04-11,Bowling,119533.97,EXPENSE,Hiburan,BCA,4,April,Thursday
2024-04-11,Karaoke,23674.1,EXPENSE,Hiburan,BCA,4,April,Thursday
2024-04-11,Alat Tulis,131678.42,EXPENSE,Belanja,Gopay,4,April,Thursday
2024-04-12,Baju,165812.79,EXPENSE,Belanja,Gopay,4,April,Friday
2024-04-12,Fotokopi,6395.94,EXPENSE,Lain-lain,Gopay,4,April,Friday
2024-04-12,GoFood,26089.73,EXPENSE,Makan & Minum,BCA,4,April,Friday
2024-04-12,Freelance,1947540.37,INCOME,Gaji,BCA,4,April,Friday
2024-04-12,Uang Saku,1450294.57,INCOME,Gaji,BCA,4,April,Friday
2024-04-12,Netflix,126926.38,EXPENSE,Tagihan,Gopay,4,April,Friday
2024-04-12,Parkir,24065.92,EXPENSE,Tagihan,Gopay,4,April,Friday
2024-04-13,Karaoke,95106.71,EXPENSE,Hiburan,BCA,4,April,Saturday
2024-04-13,Streaming Film,39814.98,EXPENSE,Hiburan,BCA,4,April,Saturday
2024-04-13,Nasi Padang,41667.13,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Saturday
2024-04-13,Parkir Motor,7302.76,EXPENSE,Lain-lain,Dompet Tunai,4,April,Saturday
2024-04-13,KFC,5455.9,EXPENSE,Makan & Minum,Gopay,4,April,Saturday
2024-04-13,Ongkos Angkot,31290.81,EXPENSE,Lain-lain,BCA,4,April,Saturday
2024-04-13,Streaming Film,55704.58,EXPENSE,Hiburan,BCA,4,April,Saturday
2024-04-13,Keperluan Lain,10271.35,EXPENSE,Lain-lain,Gopay,4,April,Saturday
2024-04-14,Iuran Kebersihan,28882.42,EXPENSE,Tagihan,Gopay,4,April,Sunday
2024-04-14,Target Gadget,420090.07,INCOME,Goals,BCA,4,April,Sunday
2024-04-14,Martabak,48253.58,EXPENSE,Makan & Minum,Gopay,4,April,Sunday
2024-04-14,Streaming Film,10806.21,EXPENSE,Hiburan,Dompet Tunai,4,April,Sunday
2024-04-14,Beasiswa,611066.98,INCOME,Gaji,Gopay,4,April,Sunday
2024-04-15,Iuran Kebersihan,121951.37,EXPENSE,Tagihan,Dompet Tunai,4,April,Monday
2024-04-15,Baju,181762.06,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-15,Parkir,18997.5,EXPENSE,Tagihan,Dompet Tunai,4,April,Monday
2024-04-15,Keperluan Lain,21112.1,EXPENSE,Lain-lain,Dompet Tunai,4,April,Monday
2024-04-15,Martabak,12508.71,EXPENSE,Makan & Minum,BCA,4,April,Monday
2024-04-16,Kopi Kenangan,16605.63,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Tuesday
2024-04-16,Shopee,85150.55,EXPENSE,Belanja,Gopay,4,April,Tuesday
2024-04-16,Beasiswa,507409.97,INCOME,Gaji,Gopay,4,April,Tuesday
2024-04-16,Bowling,50213.46,EXPENSE,Hiburan,BCA,4,April,Tuesday
2024-04-16,Top Up Game,69947.95,EXPENSE,Hiburan,Dompet Tunai,4,April,Tuesday
2024-04-16,Bowling,20289.54,EXPENSE,Hiburan,BCA,4,April,Tuesday
2024-04-17,Nasi Padang,10298.8,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Wednesday
2024-04-17,Biaya Admin Bank,110730.16,EXPENSE,Tagihan,Gopay,4,April,Wednesday
2024-04-17,Netflix,118827.4,EXPENSE,Tagihan,BCA,4,April,Wednesday
2024-04-17,Langganan Spotify,133645.85,EXPENSE,Tagihan,Gopay,4,April,Wednesday
2024-04-17,Tiket Wahana,146621.14,EXPENSE,Hiburan,Dompet Tunai,4,April,Wednesday
2024-04-17,Grab Motor,22521.97,EXPENSE,Lain-lain,Dompet Tunai,4,April,Wednesday
2024-04-17,Parkir,18852.62,EXPENSE,Tagihan,Dompet Tunai,4,April,Wednesday
2024-04-17,Martabak,8647.08,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Wednesday
2024-04-17,Netflix,51110.5,EXPENSE,Tagihan,Dompet Tunai,4,April,Wednesday
2024-04-18,Netflix,107636.09,EXPENSE,Tagihan,Dompet Tunai,4,April,Thursday
2024-04-18,Indomaret,193797.72,EXPENSE,Belanja,Gopay,4,April,Thursday
2024-04-18,Keperluan Lain,7516.78,EXPENSE,Lain-lain,BCA,4,April,Thursday
2024-04-18,McDonalds,40973.71,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Thursday
2024-04-18,Karaoke,22269.98,EXPENSE,Hiburan,BCA,4,April,Thursday
2024-04-19,Streaming Film,41910.92,EXPENSE,Hiburan,BCA,4,April,Friday
2024-04-19,Langganan Spotify,123605.22,EXPENSE,Tagihan,BCA,4,April,Friday
2024-04-19,Tiket Wahana,49330.83,EXPENSE,Hiburan,Gopay,4,April,Friday
2024-04-19,Nabung Liburan,427151.88,INCOME,Goals,BCA,4,April,Friday
2024-04-19,Jus Buah,21573.93,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Friday
2024-04-19,Alfamart,147783.85,EXPENSE,Belanja,Dompet Tunai,4,April,Friday
2024-04-20,Iuran Bulanan,71446.67,EXPENSE,Tagihan,Gopay,4,April,Saturday
2024-04-21,Buku Kuliah,47489.05,EXPENSE,Belanja,BCA,4,April,Sunday
2024-04-21,Wifi Bulanan,87738.41,EXPENSE,Tagihan,Dompet Tunai,4,April,Sunday
2024-04-21,Tokopedia,82805.53,EXPENSE,Belanja,Gopay,4,April,Sunday
2024-04-21,Top Up OVO,125659.46,EXPENSE,Tagihan,Dompet Tunai,4,April,Sunday
2024-04-22,Iuran Kebersihan,97278.2,EXPENSE,Tagihan,Dompet Tunai,4,April,Monday
2024-04-22,Top Up OVO,109306.28,EXPENSE,Tagihan,Dompet Tunai,4,April,Monday
2024-04-22,Baju,124717.05,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-22,Indomaret,70834.96,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-22,Kopi Kenangan,8030.78,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Monday
2024-04-22,Listrik Kos,42616.4,EXPENSE,Tagihan,BCA,4,April,Monday
2024-04-22,Netflix,60984.88,EXPENSE,Tagihan,Dompet Tunai,4,April,Monday
2024-04-22,Biaya Admin Bank,129898.65,EXPENSE,Tagihan,BCA,4,April,Monday
2024-04-22,Minimarket,12008.74,EXPENSE,Belanja,Gopay,4,April,Monday
2024-04-22,Minimarket,187561.39,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-22,Olahraga,24793.06,EXPENSE,Hiburan,BCA,4,April,Monday
2024-04-23,Uang Saku,714487.52,INCOME,Gaji,Gopay,4,April,Tuesday
2024-04-23,Top Up Game,105231.89,EXPENSE,Hiburan,Gopay,4,April,Tuesday
2024-04-23,Kopi Kenangan,37502.01,EXPENSE,Makan & Minum,Gopay,4,April,Tuesday
2024-04-23,Ongkos Angkot,19058.46,EXPENSE,Lain-lain,Dompet Tunai,4,April,Tuesday
2024-04-23,Mie Ayam,23067.24,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Tuesday
2024-04-23,Minimarket,185257.26,EXPENSE,Belanja,Dompet Tunai,4,April,Tuesday
2024-04-23,Perlengkapan Kamar,198800.44,EXPENSE,Belanja,BCA,4,April,Tuesday
2024-04-23,Jus Buah,41655.86,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Tuesday
2024-04-23,GrabFood,48430.34,EXPENSE,Makan & Minum,Gopay,4,April,Tuesday
2024-04-23,Top Up OVO,98318.77,EXPENSE,Tagihan,Gopay,4,April,Tuesday
2024-04-23,Kantin Kampus,32817.01,EXPENSE,Makan & Minum,Gopay,4,April,Tuesday
2024-04-23,Shopee,109710.01,EXPENSE,Belanja,BCA,4,April,Tuesday
2024-04-24,Tokopedia,13834.28,EXPENSE,Belanja,BCA,4,April,Wednesday
2024-04-24,Baju,170593.15,EXPENSE,Belanja,Dompet Tunai,4,April,Wednesday
2024-04-24,Pulsa,86533.04,EXPENSE,Tagihan,Dompet Tunai,4,April,Wednesday
2024-04-24,Iuran Bulanan,99491.69,EXPENSE,Tagihan,BCA,4,April,Wednesday
2024-04-24,Es Teh,25666.93,EXPENSE,Makan & Minum,BCA,4,April,Wednesday
2024-04-24,Shopee,20943.01,EXPENSE,Belanja,Gopay,4,April,Wednesday
2024-04-25,Transfer Orang Tua,1218772.82,INCOME,Gaji,Gopay,4,April,Thursday
2024-04-25,GoFood,20823.02,EXPENSE,Makan & Minum,BCA,4,April,Thursday
2024-04-25,Top Up OVO,44595.27,EXPENSE,Tagihan,Dompet Tunai,4,April,Thursday
2024-04-25,Pizza,28500.95,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Thursday
2024-04-25,Martabak,41956.58,EXPENSE,Makan & Minum,Gopay,4,April,Thursday
2024-04-25,Wifi Bulanan,58673.01,EXPENSE,Tagihan,BCA,4,April,Thursday
2024-04-25,Gaji Part Time,1979316.12,INCOME,Gaji,Gopay,4,April,Thursday
2024-04-26,Fotokopi,33626.5,EXPENSE,Lain-lain,Dompet Tunai,4,April,Friday
2024-04-26,Skincare,151242.29,EXPENSE,Belanja,Gopay,4,April,Friday
2024-04-26,Freelance,1925796.58,INCOME,Gaji,Gopay,4,April,Friday
2024-04-26,Martabak,40270.63,EXPENSE,Makan & Minum,Gopay,4,April,Friday
2024-04-26,Tiket Wahana,108512.1,EXPENSE,Hiburan,BCA,4,April,Friday
2024-04-26,Grab Motor,13966.03,EXPENSE,Lain-lain,Gopay,4,April,Friday
2024-04-27,Game Online,76249.39,EXPENSE,Hiburan,Dompet Tunai,4,April,Saturday
2024-04-27,Uang Bulanan,1277612.03,INCOME,Gaji,Gopay,4,April,Saturday
2024-04-27,Top Up Game,132317.8,EXPENSE,Hiburan,Gopay,4,April,Saturday
2024-04-27,Konser,138922.14,EXPENSE,Hiburan,BCA,4,April,Saturday
2024-04-28,Top Up Game,135724.28,EXPENSE,Hiburan,Gopay,4,April,Sunday
2024-04-28,Uang Saku,848319.04,INCOME,Gaji,Gopay,4,April,Sunday
2024-04-28,Tokopedia,82530.91,EXPENSE,Belanja,BCA,4,April,Sunday
2024-04-28,Jus Buah,17183.51,EXPENSE,Makan & Minum,BCA,4,April,Sunday
2024-04-29,Alfamart Minuman,12798.24,EXPENSE,Makan & Minum,Gopay,4,April,Monday
2024-04-29,Alfamart Minuman,34871.2,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Monday
2024-04-29,Simpanan Bulanan,268035.34,INCOME,Goals,BCA,4,April,Monday
2024-04-29,Skincare,16241.28,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-29,Indomaret,120107.51,EXPENSE,Belanja,Gopay,4,April,Monday
2024-04-29,Perlengkapan Kamar,71077.83,EXPENSE,Belanja,Dompet Tunai,4,April,Monday
2024-04-30,Gym,71456.0,EXPENSE,Hiburan,Gopay,4,April,Tuesday
2024-04-30,Olahraga,107582.2,EXPENSE,Hiburan,Gopay,4,April,Tuesday
2024-04-30,Alat Tulis,90185.89,EXPENSE,Belanja,Gopay,4,April,Tuesday
2024-04-30,Listrik Kos,23687.56,EXPENSE,Tagihan,Dompet Tunai,4,April,Tuesday
2024-04-30,Martabak,43732.88,EXPENSE,Makan & Minum,Gopay,4,April,Tuesday
2024-04-30,Freelance,1790209.54,INCOME,Gaji,Gopay,4,April,Tuesday
2024-04-30,Alfamart,71192.79,EXPENSE,Belanja,BCA,4,April,Tuesday
2024-04-30,Karaoke,42849.89,EXPENSE,Hiburan,Dompet Tunai,4,April,Tuesday
2024-04-30,Martabak,23499.3,EXPENSE,Makan & Minum,Gopay,4,April,Tuesday
2024-04-30,Alat Tulis,53661.51,EXPENSE,Belanja,Gopay,4,April,Tuesday
2024-04-30,KFC,19193.31,EXPENSE,Makan & Minum,Dompet Tunai,4,April,Tuesday
2024-05-01,Alfamart,145839.25,EXPENSE,Belanja,Dompet Tunai,5,May,Wednesday
2024-05-01,Perlengkapan Kamar,133738.49,EXPENSE,Belanja,BCA,5,May,Wednesday
2024-05-01,Ongkos Angkot,19124.16,EXPENSE,Lain-lain,BCA,5,May,Wednesday
2024-05-01,Olahraga,132049.7,EXPENSE,Hiburan,BCA,5,May,Wednesday
2024-05-01,Game Online,49295.65,EXPENSE,Hiburan,Dompet Tunai,5,May,Wednesday
2024-05-01,Indomaret,26038.83,EXPENSE,Belanja,Gopay,5,May,Wednesday
2024-05-01,Sepatu,8586.18,EXPENSE,Belanja,BCA,5,May,Wednesday
2024-05-01,Streaming Film,148902.12,EXPENSE,Hiburan,BCA,5,May,Wednesday
2024-05-01,KFC,11266.04,EXPENSE,Makan & Minum,BCA,5,May,Wednesday
2024-05-02,Top Up Game,58660.01,EXPENSE,Hiburan,Gopay,5,May,Thursday
2024-05-02,Indomaret,109476.06,EXPENSE,Belanja,BCA,5,May,Thursday
2024-05-02,Sepatu,12671.99,EXPENSE,Belanja,Dompet Tunai,5,May,Thursday
2024-05-02,Shopee,118214.73,EXPENSE,Belanja,Gopay,5,May,Thursday
2024-05-02,Parkir,50525.17,EXPENSE,Tagihan,Gopay,5,May,Thursday
2024-05-02,Langganan Spotify,104555.54,EXPENSE,Tagihan,BCA,5,May,Thursday
2024-05-02,Es Teh,46393.5,EXPENSE,Makan & Minum,BCA,5,May,Thursday
2024-05-02,Iuran Bulanan,52487.12,EXPENSE,Tagihan,BCA,5,May,Thursday
2024-05-02,Olahraga,45249.52,EXPENSE,Hiburan,BCA,5,May,Thursday
2024-05-02,Warung Nasi,20778.21,EXPENSE,Makan & Minum,Gopay,5,May,Thursday
2024-05-02,Simpanan Bulanan,86977.25,INCOME,Goals,BCA,5,May,Thursday
2024-05-02,McDonalds,8817.7,EXPENSE,Makan & Minum,Dompet Tunai,5,May,Thursday
2024-05-03,GoFood,30557.54,EXPENSE,Makan & Minum,Dompet Tunai,5,May,Friday
2024-05-03,Iuran Kebersihan,43869.23,EXPENSE,Tagihan,Dompet Tunai,5,May,Friday
2024-05-03,Konser,145788.02,EXPENSE,Hiburan,Dompet Tunai,5,May,Friday
2024-05-04,Fotokopi,19191.81,EXPENSE,Lain-lain,Dompet Tunai,5,May,Saturday
2024-05-04,Iuran Kebersihan,40068.58,EXPENSE,Tagihan,Dompet Tunai,5,May,Saturday
2024-05-04,Buku Kuliah,107256.1,EXPENSE,Belanja,BCA,5,May,Saturday
2024-05-04,Perlengkapan Kamar,89938.75,EXPENSE,Belanja,Gopay,5,May,Saturday
2024-05-04,Skincare,150783.83,EXPENSE,Belanja,Gopay,5,May,Saturday
2024-05-04,Perlengkapan Kamar,193451.39,EXPENSE,Belanja,Gopay,5,May,Saturday
2024-05-04,Indomaret,140714.97,EXPENSE,Belanja,Dompet Tunai,5,May,Saturday
2024-05-05,Keperluan Lain,31296.02,EXPENSE,Lain-lain,Dompet Tunai,5,May,Sunday
2024-05-05,Karaoke,70472.3,EXPENSE,Hiburan,BCA,5,May,Sunday
2024-05-05,Streaming Film,123415.88,EXPENSE,Hiburan,BCA,5,May,Sunday
2024-05-05,Olahraga,39104.08,EXPENSE,Hiburan,BCA,5,May,Sunday
2024-05-05,Ongkos Angkot,21236.63,EXPENSE,Lain-lain,Gopay,5,May,Sunday
2024-05-05,Simpanan Bulanan,435063.24,INCOME,Goals,BCA,5,May,Sunday
2024-05-06,Nasi Padang,17313.2,EXPENSE,Makan & Minum,Dompet Tunai,5,May,Monday
2024-05-06,Olahraga,88531.32,EXPENSE,Hiburan,Dompet Tunai,5,May,Monday
2024-05-06,Print Tugas,45045.84,EXPENSE,Lain-lain,Dompet Tunai,5,May,Monday
2024-05-06,Alfamart,158202.07,EXPENSE,Belanja,Dompet Tunai,5,May,Monday
2024-05-06,Alfamart,104883.27,EXPENSE,Belanja,BCA,5,May,Monday
2024-05-06,Biaya Admin Bank,122431.79,EXPENSE,Tagihan,Dompet Tunai,5,May,Monday
2024-05-07,Netflix,32649.72,EXPENSE,Tagihan,Dompet Tunai,5,May,Tuesday
2024-05-07,Martabak,6775.68,EXPENSE,Makan & Minum,BCA,5,May,Tuesday
2024-05-08,Transfer Orang Tua,794146.57,INCOME,Gaji,BCA,5,May,Wednesday
2024-05-08,Shopee,162105.68,EXPENSE,Belanja,BCA,5,May,Wednesday
2024-05-08,Netflix,91851.88,EXPENSE,Tagihan,BCA,5,May,Wednesday
2024-05-08,Grab Motor,35511.76,EXPENSE,Lain-lain,Dompet Tunai,5,May,Wednesday
2024-05-08,Indomaret Snack,27745.48,EXPENSE,Makan & Minum,Dompet Tunai,5,May,Wednesday
